year,monday,total_moving_time,total_cycling_time,Run_distance,Ride_total_elevation_gain,Run_total_elevation_gain,total_moving_time_cum,total_cycling_time_cum,Run_distance_cum,Ride_total_elevation_gain_cum,Run_total_elevation_gain_cum
2020,11-30-2020,7.508333333333333,2.275,135.43299187552228,0.0,1464.5,381.55805555555554,182.25805555555556,4752.40131055059,25076.0,11687.4
2020,12-07-2020,8.646666666666667,7.279166666666667,32.465412617633326,0.0,215.9,390.2047222222222,189.53722222222223,4784.866723168224,25076.0,11903.3
2020,12-14-2020,7.610833333333334,5.411388888888889,50.5169746480392,0.0,407.6,397.81555555555553,194.94861111111112,4835.383697816263,25076.0,12310.9
2020,12-21-2020,9.227222222222222,5.504444444444444,61.68269385081464,0.0,506.7,407.04277777777776,200.45305555555555,4897.066391667077,25076.0,12817.6
2020,12-28-2020,15.363888888888889,9.910555555555556,83.05435051042943,0.0,550.2,422.40666666666664,210.3636111111111,4980.120742177507,25076.0,13367.8
2021,01-04-2021,7.906666666666666,4.1475,111.88837140326244,0.0,690.0,7.906666666666666,4.1475,111.88837140326244,0.0,690.0
2021,01-11-2021,9.482222222222223,4.936111111111111,133.14423451324004,0.0,224.2,17.38888888888889,9.08361111111111,245.03260591650246,0.0,914.2
2021,01-18-2021,8.49,3.668333333333333,137.2608175199707,0.0,301.2,25.878888888888888,12.751944444444444,382.2934234364732,0.0,1215.4
2021,01-25-2021,8.175277777777778,3.098055555555556,139.70654853228922,0.0,194.8,34.05416666666667,15.85,521.9999719687623,0.0,1410.2
2021,02-01-2021,8.18,3.012777777777778,148.84669606394715,0.0,158.39999999999998,42.23416666666667,18.86277777777778,670.8466680327095,0.0,1568.6
2021,02-08-2021,8.440555555555555,3.015277777777778,148.96656685124756,0.0,206.8,50.67472222222222,21.878055555555555,819.8132348839571,0.0,1775.4
2021,02-15-2021,9.535277777777777,2.6777777777777776,157.281889203624,0.0,184.6,60.21,24.555833333333332,977.0951240875811,0.0,1960.0
2021,02-22-2021,8.729444444444443,1.7511111111111113,168.0201100374045,0.0,312.2,68.93944444444445,26.306944444444444,1145.1152341249856,0.0,2272.2
2021,03-01-2021,6.598888888888889,0.5219444444444444,168.47900313640667,0.0,296.4,75.53833333333333,26.82888888888889,1313.5942372613922,0.0,2568.6
2021,03-08-2021,6.515833333333333,0.0,167.7363342960402,0.0,201.8,82.05416666666666,26.82888888888889,1481.3305715574324,0.0,2770.4
2021,03-15-2021,8.557500000000001,0.0,185.6021781508837,0.0,296.8,90.61166666666666,26.82888888888889,1666.9327497083161,0.0,3067.2
2021,03-22-2021,6.110277777777778,0.0,171.6109332474552,0.0,364.8,96.72194444444445,26.82888888888889,1838.5436829557714,0.0,3432.0
2021,03-29-2021,6.400833333333333,0.0,106.53964717468855,0.0,282.3,103.12277777777777,26.82888888888889,1945.08333013046,0.0,3714.3
2021,04-05-2021,8.56388888888889,0.0,167.02363315249886,0.0,232.7,111.68666666666667,26.82888888888889,2112.106963282959,0.0,3947.0
2021,04-12-2021,3.5644444444444443,0.0,91.06143369546184,0.0,93.6,115.25111111111111,26.82888888888889,2203.168396978421,0.0,4040.6
2021,04-19-2021,4.073611111111111,0.0,109.2257313472574,0.0,143.4,119.32472222222222,26.82888888888889,2312.394128325678,0.0,4184.0
2021,04-26-2021,3.611388888888889,0.0,99.56981325119456,0.0,109.2,122.9361111111111,26.82888888888889,2411.9639415768725,0.0,4293.2
2021,05-03-2021,3.7872222222222223,0.0,107.95648726267837,0.0,198.0,126.72333333333333,26.82888888888889,2519.920428839551,0.0,4491.2
2021,05-10-2021,4.84,0.0,138.4874544709685,0.0,192.7,131.56333333333333,26.82888888888889,2658.4078833105195,0.0,4683.9
2021,05-17-2021,4.948333333333334,2.174166666666667,76.47083485553121,413.0,127.0,136.51166666666666,29.003055555555555,2734.8787181660505,413.0,4810.9
2021,05-24-2021,4.405555555555556,0.0,121.22993447548636,0.0,169.9,140.91722222222222,29.003055555555555,2856.108652641537,413.0,4980.8
2021,05-31-2021,7.379444444444444,2.658333333333333,129.42151266478223,601.0,198.8,148.29666666666665,31.66138888888889,2985.5301653063193,1014.0,5179.6
2021,06-07-2021,4.526944444444444,0.0,128.27743977646588,0.0,516.3000000000001,152.82361111111112,31.66138888888889,3113.807605082785,1014.0,5695.9
2021,06-14-2021,9.546666666666667,2.6911111111111112,134.94657742229296,636.0,175.4,162.37027777777777,34.3525,3248.754182505078,1650.0,5871.3
2021,06-21-2021,8.214444444444444,1.7066666666666668,163.96366628620723,383.0,304.4,170.5847222222222,36.05916666666667,3412.717848791285,2033.0,6175.7
2021,06-28-2021,4.299722222222222,1.0072222222222222,53.39244651006742,0.0,241.8,174.88444444444445,37.06638888888889,3466.110295301353,2033.0,6417.5
2021,07-05-2021,4.5008333333333335,0.0,64.34268370233852,0.0,80.0,179.3852777777778,37.06638888888889,3530.4529790036913,2033.0,6497.5
2021,07-12-2021,0.0,0.0,0.0,0.0,0.0,179.3852777777778,37.06638888888889,3530.4529790036913,2033.0,6497.5
2021,07-19-2021,0.0,0.0,0.0,0.0,0.0,179.3852777777778,37.06638888888889,3530.4529790036913,2033.0,6497.5
